year,countyreal,lpop,lemp,first_treat,treat,cluster1
2006,27115,3.27827616814965,5.96614673912369,2006,1,12
2007,27115,3.27827616814965,6.00388706710654,2006,1,12
2003,27123,6.23643808100884,9.2617936535651,2006,1,7
2004,27123,6.23643808100884,9.18450961194166,2006,1,7
2005,27123,6.23643808100884,9.13841463240459,2006,1,7
2006,27123,6.23643808100884,9.19146331620649,2006,1,7
2007,27123,6.23643808100884,9.11294802596753,2006,1,7
2003,27129,2.84223138256823,5.77455154554441,2006,1,0
2004,27129,2.84223138256823,5.72358510195238,2006,1,0
2005,27129,2.84223138256823,5.75257263882563,2006,1,0
2006,27129,2.84223138256823,5.64190707093811,2006,1,0
2007,27129,2.84223138256823,5.87773578177964,2006,1,0
2003,27149,2.30787109742328,5.35185813347607,2006,1,10
2004,27149,2.30787109742328,5.14166355650266,2006,1,10
2005,27149,2.30787109742328,5.2040066870768,2006,1,10
2006,27149,2.30787109742328,5.17614973257383,2006,1,10
2007,27149,2.30787109742328,5.35185813347607,2006,1,10
2003,27157,3.07315617051879,6.04737217904628,2006,1,12
2004,27157,3.07315617051879,5.95324333428779,2006,1,12
2005,27157,3.07315617051879,5.89164421182577,2006,1,12
2006,27157,3.07315617051879,5.92157841964382,2006,1,12
2007,27157,3.07315617051879,5.91620206260744,2006,1,12
2003,27163,5.30395146516513,8.27231514795602,2006,1,7
2004,27163,5.30395146516513,8.21419441485256,2006,1,7
2005,27163,5.30395146516513,8.17075142375754,2006,1,7
2006,27163,5.30395146516513,8.25035895147729,2006,1,7
2007,27163,5.30395146516513,8.20303024171486,2006,1,7
2003,27165,2.47451955690151,5.48479693349066,2006,1,11
2004,27165,2.47451955690151,5.40267738187228,2006,1,11
2005,27165,2.47451955690151,5.30330490805908,2006,1,11
2006,27165,2.47451955690151,5.41610040220442,2006,1,11
2007,27165,2.47451955690151,5.38449506278909,2006,1,11
2003,29003,2.80287541484465,4.83628190695148,2007,1,9
2004,29003,2.80287541484465,4.85981240436167,2007,1,9
2005,29003,2.80287541484465,4.87519732320115,2007,1,9
2006,29003,2.80287541484465,4.88280192258637,2007,1,9
2007,29003,2.80287541484465,5.01063529409626,2007,1,9
2003,29011,2.52900327684191,5.51342874616498,2007,1,1
2004,29011,2.52900327684191,5.51745289646471,2007,1,1
2005,29011,2.52900327684191,5.40267738187228,2007,1,1
2006,29011,2.52900327684191,5.30330490805908,2007,1,1
2007,29011,2.52900327684191,5.25749537202778,2007,1,1
2003,29013,2.81259038037613,5.36129216570943,2007,1,14
2004,29013,2.81259038037613,5.25227342804663,2007,1,14
2005,29013,2.81259038037613,5.32787616878958,2007,1,14
2006,29013,2.81259038037613,5.18738580584076,2007,1,14
2007,29013,2.81259038037613,5.12396397940326,2007,1,14
2003,29023,3.71032289140759,6.40025744530882,2007,1,5
2004,29023,3.71032289140759,6.51174532964473,2007,1,5
2005,29023,3.71032289140759,6.53813982376767,2007,1,5
2006,29023,3.71032289140759,6.41345895716736,2007,1,5
2007,29023,3.71032289140759,6.29341927884648,2007,1,5
2003,29033,2.33068652310492,4.82028156560504,2007,1,8
2004,29033,2.33068652310492,4.80402104473326,2007,1,8
2005,29033,2.33068652310492,4.65396035015752,2007,1,8
2006,29033,2.33068652310492,4.69134788222914,2007,1,8
2007,29033,2.33068652310492,4.8283137373023,2007,1,8
2003,29041,2.13274531370215,4.71849887129509,2007,1,0
2004,29041,2.13274531370215,4.65396035015752,2007,1,0
2005,29041,2.13274531370215,4.64439089914137,2007,1,0
2006,29041,2.13274531370215,4.36944785246702,2007,1,0
2007,29041,2.13274531370215,4.4188406077966,2007,1,0
2003,29065,2.7031716536511,5.07517381523383,2007,1,11
2004,29065,2.7031716536511,5.13579843705026,2007,1,11
2005,29065,2.7031716536511,5.11799381241676,2007,1,11
2006,29065,2.7031716536511,5.09375020080676,2007,1,11
2007,29065,2.7031716536511,5.02388052084628,2007,1,11
2003,29073,2.7305941655371,5.8111409929767,2007,1,6
2004,29073,2.7305941655371,5.76205138278018,2007,1,6
2005,29073,2.7305941655371,5.87211778947542,2007,1,6
2006,29073,2.7305941655371,5.94542060860658,2007,1,6
2007,29073,2.7305941655371,5.8805329864007,2007,1,6
2003,29077,5.48226676435626,8.44827174594982,2007,1,9
2004,29077,5.48226676435626,8.39117635083275,2007,1,9
2005,29077,5.48226676435626,8.39976009452414,2007,1,9
2006,29077,5.48226676435626,8.46779284112111,2007,1,9
2007,29077,5.48226676435626,8.44891435066294,2007,1,9
2003,29079,2.3448780051843,4.94875989037817,2007,1,14
2004,29079,2.3448780051843,4.84418708645859,2007,1,14
2005,29079,2.3448780051843,4.969813299576,2007,1,14
2006,29079,2.3448780051843,4.8283137373023,2007,1,14
2007,29079,2.3448780051843,4.8283137373023,2007,1,14
2003,29081,2.18041745901984,5.11198778835654,2007,1,3
2004,29081,2.18041745901984,5.06259503302697,2007,1,3
2005,29081,2.18041745901984,5.17048399503815,2007,1,3
2006,29081,2.18041745901984,4.94875989037817,2007,1,3
2007,29081,2.18041745901984,4.90527477843843,2007,1,3
2003,29085,2.19053558918542,3.46573590279973,2007,1,7
2004,29085,2.19053558918542,3.25809653802148,2007,1,7
2005,29085,2.19053558918542,3.3322045101752,2007,1,7
2006,29085,2.19053558918542,3.40119738166216,2007,1,7
2007,29085,2.19053558918542,3.49650756146648,2007,1,7
2003,29089,2.32356349937924,4.70048036579242,2007,1,12
2004,29089,2.32356349937924,4.7361984483945,2007,1,12
2005,29089,2.32356349937924,4.70953020131233,2007,1,12
2006,29089,2.32356349937924,4.69134788222914,2007,1,12
2007,29089,2.32356349937924,4.62497281328427,2007,1,12
2003,29099,5.28876690573619,7.80628928926703,2007,1,1
2004,29099,5.28876690573619,7.78572089653462,2007,1,1
2005,29099,5.28876690573619,7.74283595543075,2007,1,1
2006,29099,5.28876690573619,7.73848812249465,2007,1,1
2007,29099,5.28876690573619,7.7367436824535,2007,1,1
2003,29101,3.87656161714999,6.07993319509559,2007,1,7
2004,29101,3.87656161714999,6.14203740558736,2007,1,7
2005,29101,3.87656161714999,6.20050917404269,2007,1,7
2006,29101,3.87656161714999,6.16120732169508,2007,1,7
2007,29101,3.87656161714999,6.18414889093748,2007,1,7
2003,29105,3.48164000935702,6.13556489108174,2007,1,13
2004,29105,3.48164000935702,6.0591231955818,2007,1,13
2005,29105,3.48164000935702,6.1463292576689,2007,1,13
2006,29105,3.48164000935702,6.28226674689601,2007,1,13
2007,29105,3.48164000935702,6.27476202124194,2007,1,13
2003,29107,3.49529470504127,6.1527326947041,2007,1,1
2004,29107,3.49529470504127,6.19236248947487,2007,1,1
2005,29107,3.49529470504127,6.1463292576689,2007,1,1
2006,29107,3.49529470504127,6.09582456243223,2007,1,1
2007,29107,3.49529470504127,6.12029741895095,2007,1,1
2003,29117,2.67814067069607,5.7268477475872,2007,1,0
2004,29117,2.67814067069607,5.75574221358691,2007,1,0
2005,29117,2.67814067069607,5.64544689764324,2007,1,0
2006,29117,2.67814067069607,5.67675380226828,2007,1,0
2007,29117,2.67814067069607,5.54517744447956,2007,1,0
2003,29119,3.07643630096895,5.35658627467201,2007,1,7
2004,29119,3.07643630096895,5.23110861685459,2007,1,7
2005,29119,3.07643630096895,5.16478597392351,2007,1,7
2006,29119,3.07643630096895,5.28320372873799,2007,1,7
2007,29119,3.07643630096895,5.33753807970132,2007,1,7
2003,29127,3.34247303650915,6.39359075395063,2007,1,1
2004,29127,3.34247303650915,6.33150184989369,2007,1,1
2005,29127,3.34247303650915,6.42324696353352,2007,1,1
2006,29127,3.34247303650915,6.39692965521615,2007,1,1
2007,29127,3.34247303650915,6.36818718635049,2007,1,1
2003,29131,3.15972012365944,5.52942908751142,2007,1,4
2004,29131,3.15972012365944,5.34233425196481,2007,1,4
2005,29131,3.15972012365944,5.34710753071747,2007,1,4
2006,29131,3.15972012365944,5.41610040220442,2007,1,4
2007,29131,3.15972012365944,5.38449506278909,2007,1,4
2003,29149,2.33640664146956,4.21950770517611,2007,1,13
2004,29149,2.33640664146956,4.18965474202643,2007,1,13
2005,29149,2.33640664146956,4.35670882668959,2007,1,13
2006,29149,2.33640664146956,4.35670882668959,2007,1,13
2007,29149,2.33640664146956,4.51085950651685,2007,1,13
2003,29155,2.99807951662234,5.4971682252932,2007,1,14
2004,29155,2.99807951662234,5.34233425196481,2007,1,14
2005,29155,2.99807951662234,5.26269018890489,2007,1,14
2006,29155,2.99807951662234,5.45958551414416,2007,1,14
2007,29155,2.99807951662234,5.55295958492162,2007,1,14
2003,29163,2.90968406892854,5.605802066296,2007,1,2
2004,29163,2.90968406892854,5.69035945432406,2007,1,2
2005,29163,2.90968406892854,5.72031177660741,2007,1,2
2006,29163,2.90968406892854,5.7037824746562,2007,1,2
2007,29163,2.90968406892854,5.63835466933375,2007,1,2
2003,29177,3.15076827565352,5.48063892334199,2007,1,12
2004,29177,3.15076827565352,5.26785815906333,2007,1,12
2005,29177,3.15076827565352,5.28320372873799,2007,1,12
2006,29177,3.15076827565352,5.18738580584076,2007,1,12
2007,29177,3.15076827565352,5.22035582507832,2007,1,12
2003,29201,3.69937419120658,6.08904487544685,2007,1,10
2004,29201,3.69937419120658,6.19031540585315,2007,1,10
2005,29201,3.69937419120658,6.15060276844628,2007,1,10
2006,29201,3.69937419120658,6.09807428216624,2007,1,10
2007,29201,3.69937419120658,6.00635315960173,2007,1,10
2003,29209,3.35543263629441,5.00394630594546,2007,1,6
2004,29209,3.35543263629441,5.19849703126583,2007,1,6
2005,29209,3.35543263629441,5.19849703126583,2007,1,6
2006,29209,3.35543263629441,5.23644196282995,2007,1,6
2007,29209,3.35543263629441,5.32300997913841,2007,1,6
2003,29211,1.97671643915702,4.26267987704132,2007,1,1
2004,29211,1.97671643915702,4.24849524204936,2007,1,1
2005,29211,1.97671643915702,3.93182563272433,2007,1,1
2006,29211,1.97671643915702,4.02535169073515,2007,1,1
2007,29211,1.97671643915702,4.12713438504509,2007,1,1
2003,29215,3.13562464220588,5.37989735354046,2007,1,13
2004,29215,3.13562464220588,5.29831736654804,2007,1,13
2005,29215,3.13562464220588,5.43372200355424,2007,1,13
2006,29215,3.13562464220588,5.41610040220442,2007,1,13
2007,29215,3.13562464220588,5.40267738187228,2007,1,13
2003,29229,2.88786862767805,5.52942908751142,2007,1,4
2004,29229,2.88786862767805,5.54517744447956,2007,1,4
2005,29229,2.88786862767805,5.51745289646471,2007,1,4
2006,29229,2.88786862767805,5.42053499927229,2007,1,4
2007,29229,2.88786862767805,5.26269018890489,2007,1,4
2003,29510,5.85274543579545,8.40200678160712,2007,1,7
2004,29510,5.85274543579545,8.34616759436413,2007,1,7
2005,29510,5.85274543579545,8.29704514908183,2007,1,7
2006,29510,5.85274543579545,8.29679586577005,2007,1,7
2007,29510,5.85274543579545,8.25816336153762,2007,1,7
2003,30009,2.25675055665025,5.08140436498446,2007,1,0
2004,30009,2.25675055665025,4.92725368515721,2007,1,0
2005,30009,2.25675055665025,4.77912349311153,2007,1,0
2006,30009,2.25675055665025,4.87519732320115,2007,1,0
2007,30009,2.25675055665025,4.97673374242057,2007,1,0
2003,30011,0.307484699747961,2.484906649788,2007,1,1
2004,30011,0.307484699747961,1.94591014905531,2007,1,1
2005,30011,0.307484699747961,1.6094379124341,2007,1,1
2006,30011,0.307484699747961,1.94591014905531,2007,1,1
2007,30011,0.307484699747961,2.07944154167984,2007,1,1
2003,30013,4.3864792072439,7.27793857294566,2007,1,0
2004,30013,4.3864792072439,7.16626597413364,2007,1,0
2005,30013,4.3864792072439,7.19142933003638,2007,1,0
2006,30013,4.3864792072439,7.25981961036319,2007,1,0
2007,30013,4.3864792072439,7.28138566357028,2007,1,0
2003,30021,2.20375873868715,5.37063802812766,2007,1,2
2004,30021,2.20375873868715,5.30826769740121,2007,1,2
2005,30021,2.20375873868715,5.16478597392351,2007,1,2
2006,30021,2.20375873868715,5.44241771052179,2007,1,2
2007,30021,2.20375873868715,5.25227342804663,2007,1,2
2003,30033,0.246078522596706,2.39789527279837,2007,1,8
2004,30033,0.246078522596706,2.89037175789616,2007,1,8
2005,30033,0.246078522596706,2.484906649788,2007,1,8
2006,30033,0.246078522596706,2.83321334405622,2007,1,8
2007,30033,0.246078522596706,2.89037175789616,2007,1,8
2003,30049,4.02026735882578,7.12929754892937,2007,1,5
2004,30049,4.02026735882578,7.0604763659998,2007,1,5
2005,30049,4.02026735882578,7.00397413672268,2007,1,5
2006,30049,4.02026735882578,7.09506437728713,2007,1,5
2007,30049,4.02026735882578,7.09589322109753,2007,1,5
2003,30081,3.58546149491545,6.21260609575152,2007,1,11
2004,30081,3.58546149491545,6.21860011969173,2007,1,11
2005,30081,3.58546149491545,6.18208490671663,2007,1,11
2006,30081,3.58546149491545,6.26909628370626,2007,1,11
2007,30081,3.58546149491545,6.27852142416584,2007,1,11
2003,30087,2.23889954130791,5.35185813347607,2007,1,11
2004,30087,2.23889954130791,5.32300997913841,2007,1,11
2005,30087,2.23889954130791,5.11198778835654,2007,1,11
2006,30087,2.23889954130791,5.0998664278242,2007,1,11
2007,30087,2.23889954130791,4.969813299576,2007,1,11
2003,30095,2.10352421219579,4.56434819146784,2007,1,12
2004,30095,2.10352421219579,4.38202663467388,2007,1,12
2005,30095,2.10352421219579,4.65396035015752,2007,1,12
2006,30095,2.10352421219579,4.65396035015752,2007,1,12
2007,30095,2.10352421219579,4.63472898822964,2007,1,12
2003,30101,1.66146094050125,4.24849524204936,2007,1,8
2004,30101,1.66146094050125,4.00733318523247,2007,1,8
2005,30101,1.66146094050125,4.26267987704132,2007,1,8
2006,30101,1.66146094050125,4.12713438504509,2007,1,8
2007,30101,1.66146094050125,4.29045944114839,2007,1,8
2003,30109,0.0657877405380032,2.70805020110221,2007,1,8
2004,30109,0.0657877405380032,2.63905732961526,2007,1,8
2005,30109,0.0657877405380032,2.19722457733622,2007,1,8
2006,30109,0.0657877405380032,2.19722457733622,2007,1,8
2007,30109,0.0657877405380032,2.30258509299405,2007,1,8
2003,31003,2.00848245273934,4.62497281328427,0,0,7
2004,31003,2.00848245273934,4.44265125649032,0,0,7
2005,31003,2.00848245273934,4.4188406077966,0,0,7
2006,31003,2.00848245273934,4.55387689160054,0,0,7
2007,31003,2.00848245273934,4.51085950651685,0,0,7
2003,31023,2.17099467260645,4.76217393479776,0,0,13
2004,31023,2.17099467260645,4.51085950651685,0,0,13
2005,31023,2.17099467260645,4.70953020131233,0,0,13
2006,31023,2.17099467260645,4.62497281328427,0,0,13
2007,31023,2.17099467260645,4.77068462446567,0,0,13
2003,31031,1.81612682567635,4.88280192258637,0,0,5
2004,31031,1.81612682567635,5.01063529409626,0,0,5
2005,31031,1.81612682567635,5.07517381523383,0,0,5
2006,31031,1.81612682567635,4.96284463025991,0,0,5
2007,31031,1.81612682567635,4.87519732320115,0,0,5
2003,31033,2.28543893415908,5.49306144334055,0,0,2
2004,31033,2.28543893415908,5.5683445037611,0,0,2
2005,31033,2.28543893415908,5.5834963087817,0,0,2
2006,31033,2.28543893415908,5.54126354515843,0,0,2
2007,31033,2.28543893415908,5.59842195899838,0,0,2
2003,31041,2.46750613510783,5.11198778835654,0,0,8
2004,31041,2.46750613510783,5.04342511691925,0,0,8
2005,31041,2.46750613510783,5.06890420222023,0,0,8
2006,31041,2.46750613510783,5.21493575760899,0,0,8
2007,31041,2.46750613510783,5.28826703069454,0,0,8
2003,31055,6.13898975546329,9.36546200884348,0,0,7
2004,31055,6.13898975546329,9.3321154289021,0,0,7
2005,31055,6.13898975546329,9.31118068690225,0,0,7
2006,31055,6.13898975546329,9.32197118814737,0,0,7
2007,31055,6.13898975546329,9.32027043134838,0,0,7
2003,31059,1.89220794052486,4.97673374242057,0,0,10
2004,31059,1.89220794052486,4.77912349311153,0,0,10
2005,31059,1.89220794052486,4.74493212836325,0,0,10
2006,31059,1.89220794052486,4.70048036579242,0,0,10
2007,31059,1.89220794052486,4.64439089914137,0,0,10
2003,31061,1.27368541673724,3.71357206670431,0,0,10
2004,31061,1.27368541673724,3.61091791264422,0,0,10
2005,31061,1.27368541673724,3.40119738166216,0,0,10
2006,31061,1.27368541673724,3.3322045101752,0,0,10
2007,31061,1.27368541673724,3.61091791264422,0,0,10
2003,31073,0.76220671649144,2.70805020110221,0,0,9
2004,31073,0.76220671649144,2.77258872223978,0,0,9
2005,31073,0.76220671649144,2.83321334405622,0,0,9
2006,31073,0.76220671649144,2.70805020110221,0,0,9
2007,31073,0.76220671649144,2.63905732961526,0,0,9
2003,31079,3.98031696606713,7.17088847851251,0,0,9
2004,31079,3.98031696606713,7.09920174355309,0,0,9
2005,31079,3.98031696606713,7.06646697013696,0,0,9
2006,31079,3.98031696606713,7.16549347506085,0,0,9
2007,31079,3.98031696606713,7.17548971362422,0,0,9
2003,31081,2.24102878729494,5.21493575760899,0,0,8
2004,31081,2.24102878729494,5.24174701505964,0,0,8
2005,31081,2.24102878729494,5.20948615284142,0,0,8
2006,31081,2.24102878729494,5.15329159449778,0,0,8
2007,31081,2.24102878729494,5.14749447681345,0,0,8
2003,31083,1.33131005278713,3.85014760171006,0,0,2
2004,31083,1.33131005278713,3.73766961828337,0,0,2
2005,31083,1.33131005278713,3.89182029811063,0,0,2
2006,31083,1.33131005278713,3.98898404656427,0,0,2
2007,31083,1.33131005278713,3.85014760171006,0,0,2
2003,31101,2.18323833536148,5.4249500174814,0,0,9
2004,31101,2.18323833536148,5.30826769740121,0,0,9
2005,31101,2.18323833536148,5.30330490805908,0,0,9
2006,31101,2.18323833536148,5.23110861685459,0,0,9
2007,31101,2.18323833536148,5.26269018890489,0,0,9
2003,31107,2.23793989950051,5.04985600724954,0,0,2
2004,31107,2.23793989950051,5.19295685089021,0,0,2
2005,31107,2.23793989950051,5.08140436498446,0,0,2
2006,31107,2.23793989950051,5.03695260241363,0,0,2
2007,31107,2.23793989950051,5.14166355650266,0,0,2
2003,31109,5.52262424093949,8.57828829077605,0,0,3
2004,31109,5.52262424093949,8.52694548285892,0,0,3
2005,31109,5.52262424093949,8.53168763756669,0,0,3
2006,31109,5.52262424093949,8.52038808231276,0,0,3
2007,31109,5.52262424093949,8.5571828396324,0,0,3
2003,31123,1.69377906086785,4.46590811865458,0,0,4
2004,31123,1.69377906086785,4.40671924726425,0,0,4
2005,31123,1.69377906086785,4.20469261939097,0,0,4
2006,31123,1.69377906086785,4.24849524204936,0,0,4
2007,31123,1.69377906086785,4.04305126783455,0,0,4
2003,31127,2.02498535588378,4.92725368515721,0,0,9
2004,31127,2.02498535588378,4.95582705760126,0,0,9
2005,31127,2.02498535588378,4.71849887129509,0,0,9
2006,31127,2.02498535588378,4.64439089914137,0,0,9
2007,31127,2.02498535588378,4.67282883446191,0,0,9
2003,31131,2.7341077354215,5.94542060860658,0,0,10
2004,31131,2.7341077354215,5.70711026474888,0,0,10
2005,31131,2.7341077354215,5.69035945432406,0,0,10
2006,31131,2.7341077354215,5.74939298590825,0,0,10
2007,31131,2.7341077354215,5.80814248998044,0,0,10
2003,31133,1.12719974552002,3.13549421592915,0,0,5
2004,31133,1.12719974552002,3.09104245335832,0,0,5
2005,31133,1.12719974552002,3.13549421592915,0,0,5
2006,31133,1.12719974552002,3.49650756146648,0,0,5
2007,31133,1.12719974552002,3.55534806148941,0,0,5
2003,31147,2.25454964395549,4.83628190695148,0,0,0
2004,31147,2.25454964395549,4.92725368515721,0,0,0
2005,31147,2.25454964395549,4.93447393313069,0,0,0
2006,31147,2.25454964395549,4.72738781871234,0,0,0
2007,31147,2.25454964395549,4.74493212836325,0,0,0
2003,31151,2.6277796897056,5.66296048013595,0,0,6
2004,31151,2.6277796897056,5.44241771052179,0,0,6
2005,31151,2.6277796897056,5.50125821054473,0,0,6
2006,31151,2.6277796897056,5.4971682252932,0,0,6
2007,31151,2.6277796897056,5.40267738187228,0,0,6
2003,31153,4.8088862396362,7.53315880745556,0,0,8
2004,31153,4.8088862396362,7.49665243816828,0,0,8
2005,31153,4.8088862396362,7.53529670244409,0,0,8
2006,31153,4.8088862396362,7.53743003658651,0,0,8
2007,31153,4.8088862396362,7.61283103040736,0,0,8
2003,31155,2.9871959425317,5.60947179518496,0,0,14
2004,31155,2.9871959425317,5.6021188208797,0,0,14
2005,31155,2.9871959425317,5.46806014113513,0,0,14
2006,31155,2.9871959425317,5.50533153593236,0,0,14
2007,31155,2.9871959425317,5.63835466933375,0,0,14
2003,31161,1.82422665936556,4.45434729625351,0,0,4
2004,31161,1.82422665936556,4.31748811353631,0,0,4
2005,31161,1.82422665936556,4.26267987704132,0,0,4
2006,31161,1.82422665936556,4.27666611901606,0,0,4
2007,31161,1.82422665936556,4.11087386417331,0,0,4
2003,31177,2.93279247378012,5.84932477994686,0,0,13
2004,31177,2.93279247378012,5.83773044716594,0,0,13
2005,31177,2.93279247378012,5.73009978297357,0,0,13
2006,31177,2.93279247378012,5.67332326717149,0,0,13
2007,31177,2.93279247378012,5.59842195899838,0,0,13
2003,32007,3.81310833725371,6.51323011091231,2007,1,14
2004,32007,3.81310833725371,6.67203294546107,2007,1,14
2005,32007,3.81310833725371,6.75110146893676,2007,1,14
2006,32007,3.81310833725371,6.81563999007433,2007,1,14
2007,32007,3.81310833725371,6.88653164253051,2007,1,14
2003,32011,0.501381164937991,2.56494935746154,2007,1,11
2004,32011,0.501381164937991,3.13549421592915,2007,1,11
2005,32011,0.501381164937991,2.83321334405622,2007,1,11
2006,32011,0.501381164937991,3.25809653802148,2007,1,11
2007,32011,0.501381164937991,3.3322045101752,2007,1,11
2003,32033,2.21713613116156,4.98360662170834,2007,1,6
2004,32033,2.21713613116156,4.91265488573605,2007,1,6
2005,32033,2.21713613116156,5.07517381523383,2007,1,6
2006,32033,2.21713613116156,5.18738580584076,2007,1,6
2007,32033,2.21713613116156,5.18178355029209,2007,1,6
2003,35006,3.24239701990955,5.44241771052179,0,0,11
2004,35006,3.24239701990955,5.13579843705026,0,0,11
2005,35006,3.24239701990955,5.26269018890489,0,0,11
2006,35006,3.24239701990955,5.47227067367148,0,0,11
2007,35006,3.24239701990955,5.44241771052179,0,0,11
2003,35013,5.16296717805949,7.57865685059476,0,0,10
2004,35013,5.16296717805949,7.56060116276856,0,0,10
2005,35013,5.16296717805949,7.62851762657506,0,0,10
2006,35013,5.16296717805949,7.59689443814454,0,0,10
2007,35013,5.16296717805949,7.65681009148038,0,0,10
2003,35025,4.01658119931192,6.71901315438526,0,0,7
2004,35025,4.01658119931192,6.70563909486,0,0,7
2005,35025,4.01658119931192,6.79122146272619,0,0,7
2006,35025,4.01658119931192,6.89162589705225,0,0,7
2007,35025,4.01658119931192,7.03262426102801,0,0,7
2003,35033,1.64480505627139,3.04452243772342,0,0,11
2004,35033,1.64480505627139,2.19722457733622,0,0,11
2005,35033,1.64480505627139,2.484906649788,0,0,11
2006,35033,1.64480505627139,3.04452243772342,0,0,11
2007,35033,1.64480505627139,2.83321334405622,0,0,11
2003,35045,4.73445130899984,7.44658509915773,0,0,0
2004,35045,4.73445130899984,7.37713371283395,0,0,0
2005,35045,4.73445130899984,7.35308192051543,0,0,0
2006,35045,4.73445130899984,7.36770857237437,0,0,0
2007,35045,4.73445130899984,7.44775128004791,0,0,0
2003,37005,2.36809189519617,4.62497281328427,2007,1,4
2004,37005,2.36809189519617,4.58496747867057,2007,1,4
2005,37005,2.36809189519617,4.67282883446191,2007,1,4
2006,37005,2.36809189519617,4.63472898822964,2007,1,4
2007,37005,2.36809189519617,4.62497281328427,2007,1,4
2003,37021,5.32947682879714,8.0487882835342,2007,1,12
2004,37021,5.32947682879714,8.06589354696427,2007,1,12
2005,37021,5.32947682879714,8.14206328310415,2007,1,12
2006,37021,5.32947682879714,8.18395571730495,2007,1,12
2007,37021,5.32947682879714,8.24800570160062,2007,1,12
2003,37025,4.87567812362863,7.6231530684769,2007,1,12
2004,37025,4.87567812362863,7.68570306123455,2007,1,12
2005,37025,4.87567812362863,7.70571282389443,2007,1,12
2006,37025,4.87567812362863,7.8087293067444,2007,1,12
2007,37025,4.87567812362863,7.90063661301801,2007,1,12
2003,37029,1.92934513218062,3.29583686600433,2007,1,10
2004,37029,1.92934513218062,2.94443897916644,2007,1,10
2005,37029,1.92934513218062,3.46573590279973,2007,1,10
2006,37029,1.92934513218062,3.36729582998647,2007,1,10
2007,37029,1.92934513218062,3.25809653802148,2007,1,10
2003,37041,2.67594014718398,5.06890420222023,2007,1,10
2004,37041,2.67594014718398,5.18738580584076,2007,1,10
2005,37041,2.67594014718398,4.93447393313069,2007,1,10
2006,37041,2.67594014718398,5.08140436498446,2007,1,10
2007,37041,2.67594014718398,5.08140436498446,2007,1,10
2003,37051,5.71361068584185,8.03624994213212,2007,1,13
2004,37051,5.71361068584185,8.04269949689764,2007,1,13
2005,37051,5.71361068584185,8.08948247436075,2007,1,13
2006,37051,5.71361068584185,8.12622252945853,2007,1,13
2007,37051,5.71361068584185,8.13973227971767,2007,1,13
2003,37057,4.99210465747682,7.28413480619521,2007,1,13
2004,37057,4.99210465747682,7.2283884515736,2007,1,13
2005,37057,4.99210465747682,7.22983877815125,2007,1,13
2006,37057,4.99210465747682,7.24208235925696,2007,1,13
2007,37057,4.99210465747682,7.24064969425547,2007,1,13
2003,37059,3.55062262848208,5.95842469302978,2007,1,7
2004,37059,3.55062262848208,5.9427993751267,2007,1,7
2005,37059,3.55062262848208,6.13988455222626,2007,1,7
2006,37059,3.55062262848208,6.13556489108174,2007,1,7
2007,37059,3.55062262848208,6.10924758276437,2007,1,7
2003,37063,5.40857885280557,7.96797317966294,2007,1,5
2004,37063,5.40857885280557,7.96485088744731,2007,1,5
2005,37063,5.40857885280557,7.95296679092313,2007,1,5
2006,37063,5.40857885280557,8.02059914989697,2007,1,5
2007,37063,5.40857885280557,8.02845516411425,2007,1,5
2003,37075,2.07856615864388,4.02535169073515,2007,1,12
2004,37075,2.07856615864388,4.24849524204936,2007,1,12
2005,37075,2.07856615864388,4.17438726989564,2007,1,12
2006,37075,2.07856615864388,4.47733681447821,2007,1,12
2007,37075,2.07856615864388,4.75359019110636,2007,1,12
2003,37079,2.94306962097069,4.61512051684126,2007,1,5
2004,37079,2.94306962097069,4.70953020131233,2007,1,5
2005,37079,2.94306962097069,4.51085950651685,2007,1,5
2006,37079,2.94306962097069,4.51085950651685,2007,1,5
2007,37079,2.94306962097069,4.51085950651685,2007,1,5
2003,37085,4.5111341940615,6.84374994900623,2007,1,14
2004,37085,4.5111341940615,6.85751406254539,2007,1,14
2005,37085,4.5111341940615,6.93731408122368,2007,1,14
2006,37085,4.5111341940615,7.0352685992811,2007,1,14
2007,37085,4.5111341940615,6.99301512293296,2007,1,14
2003,37093,3.51589417829697,5.23110861685459,2007,1,6
2004,37093,3.51589417829697,5.14166355650266,2007,1,6
2005,37093,3.51589417829697,5.28826703069454,2007,1,6
2006,37093,3.51589417829697,5.25227342804663,2007,1,6
2007,37093,3.51589417829697,5.30826769740121,2007,1,6
2003,37099,3.50016752229797,5.79301360838414,2007,1,1
2004,37099,3.50016752229797,5.75574221358691,2007,1,1
2005,37099,3.50016752229797,5.82600010738045,2007,1,1
2006,37099,3.50016752229797,5.84932477994686,2007,1,1
2007,37099,3.50016752229797,5.97380961186926,2007,1,1
2003,37103,2.33997721221111,3.8286413964891,2007,1,2
2004,37103,2.33997721221111,3.66356164612965,2007,1,2
2005,37103,2.33997721221111,3.76120011569356,2007,1,2
2006,37103,2.33997721221111,4.11087386417331,2007,1,2
2007,37103,2.33997721221111,3.13549421592915,2007,1,2
2003,37105,3.89263629162796,6.59850902861452,2007,1,13
2004,37105,3.89263629162796,6.58617165485468,2007,1,13
2005,37105,3.89263629162796,6.67582322163485,2007,1,13
2006,37105,3.89263629162796,6.59304453414244,2007,1,13
2007,37105,3.89263629162796,6.65027904858742,2007,1,13
