"id","period","Y","G","X",".w",".rowid"
"1967",2618,2,6.3560190196636,2,-0.420167366196229,1,1967
"1968",2619,3,-0.387623005794904,4,-1.3679628512274,1,1968
"1969",2620,3,9.10591181647994,4,1.19743634756874,1,1969
"1970",2621,3,11.9235516477939,4,1.98967970634487,1,1970
"1971",2622,3,4.06503276544837,4,-0.587433431155827,1,1971
"1972",2625,4,15.6790883670098,3,1.64127850676118,1,1972
"1973",2626,3,7.10444296563793,4,1.86493119913227,1,1973
"1974",2628,3,12.526779443553,3,1.46784800765397,1,1974
"1975",2629,2,3.57315745200423,2,0.0501020308948075,1,1975
"1976",2630,3,4.33307723882625,4,0.0935503230725891,1,1976
"1977",2631,3,3.64316726954484,3,-0.101903992920467,1,1977
"1978",2632,2,5.44415108947407,4,0.68902734086231,1,1978
"1979",2633,4,2.93834131178863,4,-0.603212752939063,1,1979
"1980",2634,3,3.64070600261544,2,-1.36166112943975,1,1980
"1981",2635,3,7.23352417925028,3,0.79516320486445,1,1981
"1982",2636,2,8.75558994449921,2,0.523681935245445,1,1982
"1983",2638,4,3.19246559692292,2,-1.52176628337616,1,1983
"1984",2639,1,5.18020379593973,4,-0.814454552339404,1,1984
"1985",2640,3,5.4381582771182,2,-0.0890552405310207,1,1985
"1986",2641,3,8.17556742019989,3,1.27769884989138,1,1986
"1987",2643,1,4.36701410230832,4,-0.498141394380899,1,1987
"1988",2644,4,6.10682843180033,4,-0.363093675419046,1,1988
"1989",2646,4,8.47194013104686,4,0.397646953502774,1,1989
"1990",2648,1,4.9220342416453,2,2.45007649149208,1,1990
"1991",2649,3,8.53334794910784,4,0.584780652591471,1,1991
"1992",2651,2,6.02301921237586,4,0.0439535221158923,1,1992
"1993",2652,2,1.85133278810434,3,-1.41603297778241,1,1993
"1994",2653,3,2.38051150610263,3,0.0983040450518376,1,1994
"1995",2654,2,6.75580601281666,4,0.220566200353319,1,1995
"1996",2655,3,5.46234872193897,4,-0.706633618144213,1,1996
"1997",2656,2,6.54685197235576,3,1.38253880396765,1,1997
"1998",2657,3,9.44326136505123,3,1.09621279225486,1,1998
"1999",2659,4,13.0991906955326,3,1.53318079513558,1,1999
"2000",2661,3,3.14405732642298,3,-1.19182209164006,1,2000
"2001",2662,3,8.78277054212678,3,1.01774256226397,1,2001
"2002",2663,1,2.90479411059027,4,-1.39158153163386,1,2002
"2003",2664,3,3.55945983031152,3,0.0236328391868736,1,2003
"2004",2665,3,6.65318040003976,2,-0.0657173004936762,1,2004
"2005",2666,4,-0.643515863539397,2,-1.38965815815627,1,2005
"2006",2667,1,3.80686441551699,2,0.652014703279422,1,2006
"2007",2668,3,13.1691530814891,2,1.04807933084991,1,2007
"2008",2669,4,6.3239885625224,3,-0.843217898035717,1,2008
"2009",2670,3,6.2613237884329,4,0.641048857070658,1,2009
"2010",2671,1,4.1733451011923,4,-1.43842305959374,1,2010
"2011",2672,3,8.00869624183473,3,0.499881445515636,1,2011
"2012",2673,1,2.47531781655423,3,0.564059389598394,1,2012
"2013",2674,3,10.0096931846109,3,1.00069556820258,1,2013
"2014",2676,2,4.93419383005229,3,1.62735116856493,1,2014
"2015",2677,3,9.29676851050395,2,0.944409955041655,1,2015
"2016",2678,2,6.34429639610228,2,-0.369731384056344,1,2016
"2017",2680,4,13.2769682147435,4,1.96166295941771,1,2017
"2018",2681,2,3.66054945141592,4,1.13842700248985,1,2018
"2019",2682,2,-0.912533001617252,3,-2.42584365638952,1,2019
"2020",2683,4,5.14998328432634,2,-0.574096263533577,1,2020
"2021",2684,3,11.7961666113702,3,0.817233522642126,1,2021
"2022",2685,1,4.15273284857953,4,1.33198233471868,1,2022
"2023",2688,1,4.50640800672329,2,-0.0413371308169116,1,2023
"2024",2692,3,9.91001199736763,3,1.66306263879034,1,2024
"2025",2693,1,4.61734290462174,4,0.189324423270355,1,2025
"2026",2695,3,14.0524596099119,2,1.24402302751327,1,2026
"2027",2697,3,10.3224802520798,4,0.778112168987656,1,2027
"2028",2698,3,6.98289807215009,3,-0.00897105637140711,1,2028
"2029",2699,1,6.06544365798832,3,1.74453028563338,1,2029
"2030",2701,2,-0.673440041537055,3,-0.869469829437637,1,2030
"2031",2702,4,4.00176131918096,4,-1.64877760247657,1,2031
"2032",2703,2,1.0404979926097,4,-1.69274291818176,1,2032
"2033",2704,4,14.5922991264417,3,1.69995467753919,1,2033
"2034",2707,1,8.0124274824498,2,0.876158309462506,1,2034
"2035",2708,2,1.33174080015631,4,-1.01014164009748,1,2035
"2036",2709,2,7.52650990829377,3,0.203362084883558,1,2036
"2037",2710,1,6.36483386385994,3,-1.04340809994432,1,2037
"2038",2711,3,8.49427201135527,2,1.6272890196416,1,2038
"2039",2712,2,0.808133577991987,4,-1.62560862715223,1,2039
"2040",2713,4,12.1438828006237,3,0.310759385978938,1,2040
"2041",2715,2,6.39551996574573,3,0.0416060696573717,1,2041
"2042",2716,2,-1.07565762529922,3,-1.69354474082025,1,2042
"2043",2717,4,7.54776151754948,3,-0.244146213401305,1,2043
"2044",2719,3,8.99758389673498,4,0.543213829660033,1,2044
"2045",2720,2,8.15783192631417,4,1.43022767413842,1,2045
"2046",2723,1,6.16026459098116,3,0.765375584581795,1,2046
"2047",2724,1,5.21581864160864,2,-0.874687819997963,1,2047
"2048",2726,2,10.0539877368325,4,0.773855084686806,1,2048
"2049",2728,1,4.35586486384142,4,0.630797430429927,1,2049
"2050",2729,2,6.0651061407377,2,0.436596004634908,1,2050
"2051",2731,3,9.84982964042607,4,0.933392887551086,1,2051
"2052",2732,1,2.22834226278222,4,0.219526124005984,1,2052
"2053",2733,3,5.04300686375862,4,0.0703635089954626,1,2053
"2054",2734,1,4.35097951686964,2,-0.631180047529117,1,2054
"2055",2735,4,4.06845756376896,3,-1.12721500400959,1,2055
"2056",2737,4,10.1506581254727,3,0.251035280574696,1,2056
"2057",2738,2,0.301690523573316,4,-0.20929623971085,1,2057
"2058",2739,3,8.29276158944208,3,0.586613058402364,1,2058
"2059",2741,2,3.5086578183929,3,-0.0348109787353904,1,2059
"2060",2742,4,6.66990193075208,2,-0.125211000892691,1,2060
"2061",2743,2,3.01658419255938,3,0.435629942885906,1,2061
"2062",2745,4,13.7677849567594,4,0.947050920103304,1,2062
"2063",2746,1,3.13886559595737,2,-1.18487718898976,1,2063
"2064",2747,2,7.63603534984214,3,1.72444007014436,1,2064
"2065",2748,4,11.071332074991,4,0.618466037885621,1,2065
"2066",2749,4,9.86797836267245,3,0.609361258647203,1,2066
"2067",2751,1,1.42045518691253,3,1.42315402642877,1,2067
"2068",2752,1,3.79247932262815,4,-0.0136574707583545,1,2068
"2069",2753,1,3.46829192390095,4,0.425394780114376,1,2069
"2070",2754,3,3.85396152830177,2,-0.771088183525434,1,2070
"2071",2755,2,5.02229572513213,4,1.09099597731428,1,2071
"2072",2756,1,1.80856306504169,2,0.43292210599629,1,2072
"2073",2757,3,10.9058073584354,4,1.85065087000379,1,2073
"2074",2758,4,6.56524373580673,3,0.106409462339154,1,2074
"2075",2759,4,7.84573867300272,3,-0.740870943637141,1,2075
"2076",2762,1,3.3980681236994,3,0.0987030106910383,1,2076
"2077",2763,3,5.22868059819333,3,0.191496866296842,1,2077
"2078",2764,4,2.92751603892636,4,-1.50312617230026,1,2078
"2079",2765,1,0.79640657458923,4,-1.10757774904224,1,2079
"2080",2766,4,2.58992081907463,4,-1.0988462964688,1,2080
"2081",2767,4,5.37205019778537,3,-0.0100824609201722,1,2081
"2082",2769,4,15.6819281693497,2,1.19677707699262,1,2082
"2083",2770,4,8.71468877320624,2,0.658715778632924,1,2083
"2084",2772,4,6.69257861415659,3,0.246652518476767,1,2084
"2085",2773,2,5.35122314313622,3,-0.544298081909507,1,2085
"2086",2775,2,1.89504855621059,2,-1.85242900122232,1,2086
"2087",2776,3,7.61658732493903,4,1.2340167693569,1,2087
"2088",2777,3,4.45770719521914,3,-0.0866615666988441,1,2088
"2089",2778,4,12.4289914238828,4,1.12990905195315,1,2089
"2090",2779,4,5.65735776308669,2,0.588493083691931,1,2090
"2091",2780,4,7.44968168343592,4,0.418365212280858,1,2091
"2092",2781,1,3.91970951261324,2,-0.964000061809427,1,2092
"2093",2783,3,3.63034885017064,3,0.0477285409804845,1,2093
"2094",2784,2,7.94234045621341,3,1.10270679110365,1,2094
"2095",2785,1,-0.161157678113352,2,-0.803079220019538,1,2095
"2096",2788,1,5.32000005586048,2,-0.793022177787413,1,2096
"2097",2789,3,9.67754095925793,2,0.322831926487113,1,2097
"2098",2790,3,2.71811142665593,2,-0.879842049198648,1,2098
"2099",2791,1,6.65163492720443,4,1.69220334382982,1,2099
"2100",2792,4,9.43906012217427,3,0.322723110920375,1,2100
"2101",2793,2,-1.58965497751422,3,-1.74042815189247,1,2101
"2102",2794,1,2.85038170687365,4,0.650534353294623,1,2102
"2103",2796,2,-0.443100304355339,2,-2.19547272118052,1,2103
"2104",2798,3,5.01433149820917,4,1.30277942880351,1,2104
"2105",2799,1,5.43400204171902,3,0.491744339579341,1,2105
"2106",2800,4,5.20809230186242,3,-0.423976596648445,1,2106
"2107",2803,3,4.81471429629054,2,-1.11456280972992,1,2107
"2108",2804,1,0.00116459666872298,4,-1.65249298051327,1,2108
"2109",2805,4,5.7944297359221,4,-0.264074952333845,1,2109
"2110",2806,3,7.126443827426,4,-0.0228670569357676,1,2110
"2111",2807,2,5.33431525628505,2,0.535281612635678,1,2111
"2112",2808,4,8.16622450734777,2,0.47631694741671,1,2112
"2113",2809,1,3.14814298338783,4,-0.414258342899196,1,2113
"2114",2811,3,5.26792880722714,3,-0.134008853872585,1,2114
"2115",2812,2,3.6923138654569,4,1.04241213739236,1,2115
"2116",2815,1,1.50829770797648,2,0.0625439369888116,1,2116
"2117",2816,2,2.6897118420858,2,-0.658293326283378,1,2117
"2118",2817,4,10.325968317071,2,0.453080543040923,1,2118
"2119",2819,3,4.65932758243062,3,-0.490329892369486,1,2119
"2120",2820,1,2.68334268417575,3,0.198398542300978,1,2120
"2121",2821,2,-0.0901113871470763,3,-1.07098618555081,1,2121
"2122",2822,3,5.51115477537311,4,0.29789559914385,1,2122
"2123",2823,4,-1.40904491139818,2,-1.65470340530051,1,2123
"2124",2824,4,13.9428847951223,2,1.27306318272153,1,2124
"2125",2825,3,0.703041268357856,4,-1.09916999537018,1,2125
"2126",2826,2,2.89491655438737,3,-0.0010573904366269,1,2126
"2127",2828,1,4.91516468622752,2,0.458820150160612,1,2127
"2128",2829,3,3.54263016867091,3,0.111917170371568,1,2128
"2129",2830,2,4.3395645685928,4,0.510188446343611,1,2129
"2130",2831,2,3.26734775378827,4,-0.530252022987331,1,2130
"2131",2833,1,4.23399151737112,2,-0.70965926261326,1,2131
"2132",2835,3,1.28385304517475,4,-0.952644309281674,1,2132
"2133",2836,1,0.879531721670701,4,-1.40837803910139,1,2133
"2134",2837,1,0.632032863372332,2,0.388188074639379,1,2134
"2135",2839,3,9.72043923133213,4,1.07353105752409,1,2135
"2136",2840,1,-1.00807936496202,4,-0.999944005173358,1,2136
"2137",2841,3,9.69833670241108,4,0.955064295460441,1,2137
"2138",2843,1,1.31181173559257,3,-0.283883156828614,1,2138
"2139",2846,3,12.0208629310659,2,1.66063127458966,1,2139
"2140",2847,2,-2.28778340405843,3,-2.50186626198353,1,2140
"2141",2848,4,8.65427067501808,2,0.912372545699346,1,2141
"2142",2849,2,-1.35121676031036,3,-2.46502926948148,1,2142
"2143",2850,4,10.9610150947357,4,1.23987124263297,1,2143
"2144",2852,1,0.949591143173769,2,1.16413594119024,1,2144
"2145",2853,1,4.27414367644345,2,-0.12493054793513,1,2145
"2146",2854,2,1.83414027511297,2,-0.939543118860702,1,2146
"2147",2855,1,2.93522705119791,3,0.460111827709999,1,2147
"2148",2856,3,10.4845016147065,3,0.562568428568391,1,2148
"2149",2857,2,0.791872266248903,4,-0.616283997688492,1,2149
"2150",2858,2,8.86397181710464,2,0.153075146743494,1,2150
"2151",2859,2,4.32337429100708,3,0.595660648680988,1,2151
"2152",2860,3,6.15477939991986,4,0.0539683741942465,1,2152
"2153",2861,4,13.0151488531635,4,0.376432000460924,1,2153
"2154",2862,2,2.30290168368813,2,-1.63654354673051,1,2154
"2155",2863,1,2.84915340377936,2,0.15910993112383,1,2155
"2156",2864,1,-0.0498642222475947,2,-1.82296703294235,1,2156
"2157",2865,2,5.31238444368744,2,-0.275259978232513,1,2157
"2158",2866,3,7.07459962534425,4,0.296539453629788,1,2158
"2159",2867,2,7.05513740955913,4,0.507910532686034,1,2159
"2160",2868,4,1.87231263934962,3,-1.07948753913658,1,2160
"2161",2869,4,6.76850538203175,2,0.443441077617243,1,2161
"2162",2871,3,4.53430272379121,4,-0.228047102115174,1,2162
"2163",2872,2,7.53320368082934,2,-0.239948376601826,1,2163
"2164",2873,4,8.18608147262713,3,-0.160290629294669,1,2164
"2165",2874,1,1.88761184835364,3,0.0533482086604383,1,2165
"2166",2875,1,1.05807394957821,2,0.174594098150107,1,2166
"2167",2877,3,8.87229189720611,4,1.44013822772803,1,2167
"2168",2878,3,8.4272213486008,4,0.928571116103786,1,2168
"2169",2879,2,4.14247108281153,2,-1.08634486336732,1,2169
"2170",2880,2,4.22140835254599,3,0.0701891495174952,1,2170
"2171",2882,3,5.0309200906105,4,0.0854030815429692,1,2171
"2172",2883,3,4.73515108586822,4,-0.578086446498441,1,2172
"2173",2884,2,3.13472364266531,3,0.801206419890396,1,2173
"2174",2886,1,5.46209492872736,4,1.87192013467001,1,2174
"2175",2887,1,2.89611375933809,3,-1.31058873844241,1,2175
"2176",2888,4,4.91891166333726,2,-0.0684056209691102,1,2176
"2177",2889,3,1.72801534070316,3,-0.568132097600458,1,2177
"2178",2890,4,8.44883551950066,4,0.257372585875675,1,2178
"2179",2891,2,3.43580321404437,2,-0.226864675376551,1,2179
"2180",2892,1,-1.41701798762055,4,-0.31127404652087,1,2180
"2181",2894,1,5.39649367440644,4,1.46104299375269,1,2181
"2182",2895,3,2.7416100750031,2,-0.297807816203099,1,2182
"2183",2896,3,3.06514863448193,4,-0.696185936653249,1,2183
"2184",2897,1,5.73528795591484,3,1.61384701178095,1,2184
"2185",2898,3,6.4669012177409,2,0.0142839747272158,1,2185
"2186",2899,2,0.846904534194132,3,0.0936258506021033,1,2186
"2187",2900,3,6.2680041494425,2,-0.0241623881086975,1,2187
"2188",2901,2,7.14308451867376,2,-0.211919131475431,1,2188
"2189",2903,1,5.29666714529453,3,0.727501689000773,1,2189
"2190",2904,1,-0.0300320159768901,4,-0.193315667113919,1,2190
"2191",2905,4,-4.35302067068344,2,-1.86153528775154,1,2191
"2192",2906,1,-0.981950733375234,2,-0.827043169958436,1,2192
"2193",2908,4,4.74853060437637,4,0.00458389768137211,1,2193
"2194",2909,1,0.736242561500226,4,-1.29718045245916,1,2194
"2195",2910,1,3.95892754416998,3,0.625070452047293,1,2195
"2196",2911,4,6.77522271797735,4,-0.0737517085797872,1,2196
"2197",2913,4,7.59980205735173,2,-0.660567893384072,1,2197
"2198",2914,2,0.292011811033977,4,-1.79397106740634,1,2198
"2199",2915,4,0.375244203010197,2,-1.5473701924098,1,2199
"2200",2916,4,-2.1683502296425,2,-2.10547936915948,1,2200
"2201",2917,3,1.43537368106131,2,-0.757802285785265,1,2201
"2202",2919,1,0.547584022711633,4,0.458053888129754,1,2202
"2203",2920,2,5.76325393561128,2,0.00336394319257733,1,2203
"2204",2921,3,5.80812386278133,4,0.198327523577389,1,2204
"2205",2922,3,10.6802111925734,3,1.44212012275418,1,2205
"2206",2923,2,3.01608921308249,2,0.854930512114106,1,2206
"2207",2925,1,-0.695409900008491,2,-0.632365417219252,1,2207
"2208",2927,3,6.50681499722757,2,-0.554274561364653,1,2208
"2209",2930,4,10.6640955609004,4,0.663301410865777,1,2209
"2210",2931,4,6.02295098236314,3,0.0560730762643904,1,2210
"2211",2932,1,6.37372077119625,3,1.25370066364618,1,2211
"2212",2933,4,7.82838603590186,2,-0.0236697565397261,1,2212
"2213",2936,4,15.6500202896681,4,2.81590713460722,1,2213
"2214",2938,4,5.64013672736099,2,-0.0341916489578299,1,2214
"2215",2939,4,20.5827593019291,4,2.82527875277206,1,2215
"2216",2941,1,1.10657780013943,4,1.56322309879601,1,2216
"2217",2942,2,5.1713454139336,2,-0.120778902353759,1,2217
"2218",2944,3,4.57142491466657,3,-0.969511742319686,1,2218
"2219",2945,4,11.6656095298944,3,0.416866437265076,1,2219
"2220",2946,4,6.62720463330796,3,-0.46292238827623,1,2220
"2221",2947,2,2.92660833661178,3,0.931927402339418,1,2221
"2222",2948,2,3.14561481387022,3,1.2398426078391,1,2222
"2223",2949,1,2.58960124371686,2,0.262065582112118,1,2223
"2224",2952,2,4.5663686653693,4,-0.0850380489098629,1,2224
"2225",2953,4,3.32857445905674,2,-0.965220674864493,1,2225
"2226",2954,3,4.580192220655,3,-0.319359522116803,1,2226
"2227",2955,1,2.01571686295576,4,0.136577815089699,1,2227
"2228",2956,4,2.00493167648046,2,-1.06806955221178,1,2228
"2229",2960,3,3.65113549282491,4,-0.891314800233328,1,2229
"2230",2963,2,5.92166650308404,3,1.25720105781263,1,2230
"2231",2966,4,15.7648134362496,4,1.56915648172703,1,2231
"2232",2967,1,2.86855171027595,2,-1.07927229975982,1,2232
"2233",2968,2,5.91135446836351,3,0.67989670109111,1,2233
"2234",2969,2,5.84358029334057,2,-0.942030558635659,1,2234
"2235",2970,4,5.89874450838758,2,-0.737046552853831,1,2235
"2236",2971,4,7.84975758674435,4,0.0250470316822425,1,2236
"2237",2972,4,4.66408325439212,3,-0.488083428875068,1,2237
"2238",2973,3,4.91940487818153,3,0.369434291718105,1,2238
"2239",2974,1,4.92727636074948,4,0.207071744528765,1,2239
"2240",2976,4,9.20031925038365,4,0.729537710434491,1,2240
"2241",2977,1,5.96423503505978,4,0.401405920226307,1,2241
"2242",2979,3,9.69590971207434,3,1.23490926182634,1,2242
"2243",2980,4,-3.91764747562859,3,-2.63327777322374,1,2243
"2244",2981,1,1.27480521720627,4,-0.0702319520296134,1,2244
"2245",2982,4,11.4607720256405,3,1.18260613789644,1,2245
"2246",2983,4,6.3270789982481,4,0.265208695454309,1,2246
"2247",2984,3,4.32763104527848,3,-0.0113735507017304,1,2247
"2248",2985,1,4.57971238459308,3,-1.01563531077903,1,2248
"2249",2986,1,2.00412492952425,3,-0.985324564307989,1,2249
"2250",2987,3,9.15721662432763,3,-0.373822826951991,1,2250
"2251",2988,2,5.19555744319826,4,0.0838622575549545,1,2251
"2252",2990,3,2.92220970643573,2,-0.0160284498259012,1,2252
"2253",2991,2,2.64221445767864,3,0.0535506183772086,1,2253
"2254",2993,1,0.304161198840309,3,-0.438150731461941,1,2254
"2255",2995,3,8.82124580991211,2,0.0205748843546803,1,2255
"2256",2996,2,3.15329790834579,3,0.14303067962649,1,2256
"2257",2997,2,5.32576495157679,2,-0.753731171740854,1,2257
"2258",2998,4,6.9767938096268,4,-0.582502345249374,1,2258
"2259",3003,1,4.35865595176573,2,-0.216113080957244,1,2259
"2260",3004,3,6.66765233288724,4,0.354072785186141,1,2260
"2261",3005,2,10.265062596686,4,1.19735900989389,1,2261
"2262",3006,2,1.12906009894255,3,-1.10777068395409,1,2262
"2263",3008,2,4.71934374579275,3,1.66684491210061,1,2263
"2264",3010,3,5.15152405977339,2,-0.115118944397121,1,2264
"2265",3012,4,13.4820838841908,4,0.688051055593572,1,2265
"2266",3015,4,4.45390115732141,4,-0.822457208660853,1,2266
"2267",3016,3,5.03592932467364,2,-0.644300314178806,1,2267
"2268",3017,1,3.67220036324092,2,-0.473763855969621,1,2268
"2269",3019,1,4.53662106234226,3,-1.79726493696807,1,2269
"2270",3020,3,8.84764469720611,4,0.963866762496876,1,2270
"2271",3021,1,2.89006060988753,3,1.57998812000872,1,2271
"2272",3022,4,7.00539140786198,3,-0.140998049950417,1,2272
"2273",3023,2,3.77320652996478,3,-0.468674319601762,1,2273
"2274",3024,4,5.66136714182188,2,0.288475728627238,1,2274
"2275",3025,3,3.16877155127695,3,-0.36201112814794,1,2275
"2276",3027,4,10.7661362699038,2,0.58098442159788,1,2276
"2277",3029,4,12.5924769269001,4,1.13583435543847,1,2277
"2278",3030,4,5.42793374347032,3,-0.804989111236901,1,2278
"2279",3031,1,5.50966574783482,4,1.64749439849289,1,2279
"2280",3032,4,3.1326660153348,2,-1.10810766162995,1,2280
"2281",3034,2,5.98928424168747,2,0.791601100713105,1,2281
"2282",3035,1,3.2996115358107,3,0.249085057202686,1,2282
"2283",3036,3,2.62802726442677,3,-1.55670714931292,1,2283
"2284",3038,1,3.14359085632169,2,0.478164953867126,1,2284
"2285",3039,2,5.51187328783762,4,-0.257545661602401,1,2285
"2286",3040,3,11.975071762532,3,2.24467699022729,1,2286
"2287",3042,1,0.970699977877479,3,0.752292929795441,1,2287
"2288",3043,3,2.99231640545577,2,-0.184914618042343,1,2288
"2289",3045,2,2.81992885207421,3,0.78382101317487,1,2289
"2290",3046,3,3.33764467596192,2,-0.273166423678955,1,2290
"2291",3047,3,7.70601369522808,2,1.05944165723298,1,2291
"2292",3048,1,6.28251156307566,3,1.66375653980256,1,2292
"2293",3049,3,2.68632016719999,3,0.138447283778528,1,2293
"2294",3050,2,6.61552157002115,4,0.775084796197058,1,2294
"2295",3051,4,4.35035541369213,3,-0.343696692615437,1,2295
"2296",3055,4,8.84741516956788,3,0.249176416836468,1,2296
"2297",3056,2,9.75903073595393,3,1.76285335770898,1,2297
"2298",3057,4,9.47598620477315,4,0.423267645672383,1,2298
"2299",3059,1,2.09556257716395,4,-0.450318760900838,1,2299
"2300",3060,4,5.09781476872222,2,-0.209779203783178,1,2300
"2301",3061,3,5.37751695068591,4,0.00644716452996429,1,2301
"2302",3063,2,8.78193590491114,2,0.255422346414713,1,2302
"2303",3064,1,2.45590630297061,4,0.441091474319243,1,2303
"2304",3065,3,8.37983047262528,2,-0.538974783888296,1,2304
"2305",3067,4,4.35131559215629,3,-0.432235167438844,1,2305
"2306",3068,2,6.12795380148089,2,1.32380618260184,1,2306
"2307",3069,4,-2.72480100603885,3,-1.70705783398541,1,2307
"2308",3071,4,4.38941370120719,2,-0.179944133156803,1,2308
"2309",3072,1,4.28190788825052,3,-0.426154260711906,1,2309
"2310",3073,1,3.80898384668215,4,0.755729747779565,1,2310
"2311",3074,3,-1.16860597565366,3,-2.04962003127392,1,2311
"2312",3076,3,12.6665234595764,4,0.824638024178973,1,2312
"2313",3078,2,6.48872405285473,4,0.519961758294973,1,2313
"2314",3079,1,3.38321043885054,3,-0.857334743183299,1,2314
"2315",3080,3,4.76732700337443,3,-0.83123849977306,1,2315
"2316",3081,3,9.78722804909085,4,1.31374116235024,1,2316
"2317",3083,1,4.08556716649934,4,0.461223531478366,1,2317
"2318",3084,3,2.81048778766526,2,-1.08280679704461,1,2318
"2319",3085,4,8.39894572098166,4,1.33650836740302,1,2319
"2320",3086,3,4.84236139864692,4,0.0914537989463436,1,2320
"2321",3087,4,4.80755767461042,3,-1.12222746710298,1,2321
"2322",3088,4,15.7500066000429,3,2.28392001357493,1,2322
"2323",3089,1,7.47432807057454,4,1.31900649268012,1,2323
"2324",3090,1,0.959120597482698,3,-0.126569953561314,1,2324
"2325",3091,1,-0.366987115893821,2,-0.719578240654158,1,2325
"2326",3092,1,2.41597742439595,3,-0.0248951721017922,1,2326
"2327",3093,1,0.90468681509787,2,-2.15700779889597,1,2327
"2328",3094,1,5.02755803524632,4,0.229484637163119,1,2328
"2329",3095,1,4.22680758572518,3,0.175695412246099,1,2329
"2330",3096,1,-1.12584313381643,3,-0.894793066616385,1,2330
"2331",3097,1,5.27409529850533,4,-0.0211429154109618,1,2331
"2332",3098,1,3.4648425024767,4,0.116852598374208,1,2332
"2333",3099,2,-0.0207429644344057,4,0.132175590248987,1,2333
"2334",3100,3,4.16332876327658,3,-0.0497234376440865,1,2334
"2335",3102,2,5.942444893921,3,0.850284843056091,1,2335
"2336",3104,3,8.89880406019114,4,1.7271516369066,1,2336
"2337",3105,1,0.436106820731295,3,0.5899338517882,1,2337
"2338",3106,2,4.45619555919254,4,-0.661957661574585,1,2338
"2339",3107,3,10.9963390837457,2,1.76445664795536,1,2339
"2340",3108,2,8.91013176582832,2,1.54991777814271,1,2340
"2341",3110,1,0.370133233868021,2,-0.417655716957555,1,2341
"2342",3111,1,1.97019176540251,4,-0.0926650333617179,1,2342
"2343",3112,3,11.533283894281,2,1.14857385392344,1,2343
"2344",3113,3,5.36691547511891,2,0.131538383308907,1,2344
"2345",3114,1,3.9993565510124,3,1.28572020953718,1,2345
"2346",3115,4,10.4950026459196,2,0.457335055119668,1,2346
"2347",3116,2,0.588437184662789,2,-1.15740670122493,1,2347
"2348",3119,4,13.3042171484797,3,0.61566474310389,1,2348
"2349",3120,3,15.2364248884406,4,1.93895802180423,1,2349
"2350",3124,1,0.913877990651753,2,-1.30899921924748,1,2350
"2351",3125,3,7.41694294570028,2,0.664690622761526,1,2351
"2352",3126,2,-2.47445853384725,2,-2.15809143478627,1,2352
"2353",3128,4,2.07972038413011,4,-0.371348850085526,1,2353
"2354",3129,2,6.99346686951899,3,0.699351604598718,1,2354
"2355",3130,4,4.68428984550915,2,-0.737295983581585,1,2355
"2356",3131,2,4.14920830470846,4,0.597024184619853,1,2356
"2357",3133,4,18.4912258680482,2,2.75991667297179,1,2357
"2358",3134,3,12.0914402736959,2,1.5594621981691,1,2358
"2359",3135,3,6.53926013125904,4,0.793460719177027,1,2359
"2360",3137,3,9.11737399129573,4,1.14241362487938,1,2360
"2361",3138,2,1.05643525027281,3,-1.83906002732952,1,2361
"2362",3141,4,5.03131823580849,4,-0.556188544071177,1,2362
"2363",3142,4,-1.24931441034316,3,-1.86583661822289,1,2363
"2364",3143,2,3.2922064458479,4,0.0147891820331117,1,2364
"2365",3144,2,1.91154241693021,2,-0.960775552921341,1,2365
"2366",3145,3,1.88266268191259,2,-0.855793242298888,1,2366
"2367",3147,3,-0.606255414287171,3,-1.74864864209844,1,2367
"2368",3148,4,6.70461903520389,2,-0.0320845372999174,1,2368
"2369",3151,1,6.00072110372163,4,0.632751037174063,1,2369
"2370",3152,3,-2.12960406642408,2,-0.952323686607383,1,2370
"2371",3153,3,3.71415801124849,3,-0.923939602436608,1,2371
"2372",3154,1,5.87920532084639,4,1.87124134273842,1,2372
"2373",3155,1,3.9714667586174,3,1.6624674462454,1,2373
"2374",3156,1,0.988720624005014,4,-1.00172185605499,1,2374
"2375",3158,2,6.50449517737191,4,1.20422938275,1,2375
"2376",3159,4,10.8116706024539,4,0.753195791984431,1,2376
"2377",3160,3,5.0565886999958,2,-0.0486744279896972,1,2377
"2378",3161,2,7.95533983111184,2,2.12425083416902,1,2378
"2379",3162,3,3.33342742073473,2,-0.23572536412463,1,2379
"2380",3163,4,7.50330672781698,2,0.0605249112340362,1,2380
"2381",3164,1,2.74507177471308,2,0.350290725541589,1,2381
"2382",3166,4,7.77218919305546,3,0.271962759705292,1,2382
"2383",3167,1,0.742188690862598,3,1.15571135930374,1,2383
"2384",3168,2,3.89839468478719,2,-1.11095297296779,1,2384
"2385",3169,3,7.03635125566366,4,0.923742722572152,1,2385
"2386",3170,4,8.00399230683888,3,-0.341251469886674,1,2386
"2387",3171,4,1.87567774943834,4,-0.345011616345718,1,2387
"2388",3172,4,10.4277291288262,4,1.1919071486047,1,2388
"2389",3173,3,12.8828374307407,3,1.94236678310428,1,2389
"2390",3174,4,1.91176998997434,2,-0.808254788346652,1,2390
"2391",3175,1,2.09332810148906,2,-1.18991515771369,1,2391
"2392",3176,3,12.7747521757531,3,0.843035550030458,1,2392
"2393",3177,1,2.76387171405228,3,-0.0173497020677535,1,2393
"2394",3178,2,3.14699868981161,2,-0.27215320398524,1,2394
